id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,acct_open_date,year_pin_last_changed,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,debt_to_income_ratio,total_transactions,avg_transaction_amount,max_transaction_amount,min_transaction_amount,total_spent,total_refunded,num_refunds,transaction_frequency,avg_errors,total_errors,credit_limit
558,475,Mastercard,Debit,5377432030711908,2022-01-01,246,1,1,2020-01-01,2020,20,66,1999,11,Male,135 Spruce Lane,41.02,-84.04,19827,40426,76199,727,1,1.88490080641172,0,0,0,0,0,0,0,0,0,0,15579
559,407,Mastercard,Debit,5450745036208911,2021-07-01,706,1,2,2020-01-01,2020,23,66,1996,8,Female,9392 Fifth Avenue,41.83,-87.68,20822,42454,63754,750,4,1.50171950817355,0,0,0,0,0,0,0,0,0,0,21749
560,407,Mastercard,Debit (Prepaid),5841671678505474,2022-07-01,278,1,2,2020-01-01,2020,23,66,1996,8,Female,9392 Fifth Avenue,41.83,-87.68,20822,42454,63754,750,4,1.50171950817355,0,0,0,0,0,0,0,0,0,0,22
561,1085,Mastercard,Debit,5249605791833255,2023-08-01,248,1,1,2020-01-01,2020,27,66,1992,6,Female,563 Jefferson Boulevard,32.97,-117.02,36390,74198,16084,838,3,0.216771341545594,0,0,0,0,0,0,0,0,0,0,33150
562,74,Mastercard,Debit,5419249022493269,2020-01-01,523,1,1,2020-01-01,2020,54,74,1965,5,Female,1444 Plum Boulevard,38.86,-104.76,20579,41957,151027,783,3,3.59956622256119,0,0,0,0,0,0,0,0,0,0,15568
563,1547,Mastercard,Debit,5158576738638750,2021-09-01,196,0,2,2020-01-01,2020,28,66,1992,2,Male,768 Valley Stream Drive,43.54,-89.46,19635,40035,69241,684,2,1.72951167728238,0,0,0,0,0,0,0,0,0,0,18856
564,1812,Mastercard,Debit (Prepaid),5638069209131411,2022-11-01,466,0,1,2020-01-01,2020,31,62,1988,5,Female,551 Essex Drive,34.78,-92.25,25002,50978,76898,574,2,1.50845462748637,0,0,0,0,0,0,0,0,0,0,19
565,955,Mastercard,Debit,5613716530357430,2021-04-01,405,1,1,2020-01-01,2020,33,67,1987,2,Male,6785 Valley Stream Boulevard,40.28,-80.6,16648,33944,53353,798,4,1.57179472071647,0,0,0,0,0,0,0,0,0,0,20576
566,1914,Mastercard,Credit,5916703381443047,2024-06-01,396,1,1,2020-01-01,2020,21,70,1998,4,Female,5259 Lake Drive,36.78,-76.08,20678,42161,59210,672,1,1.40437845402149,0,0,0,0,0,0,0,0,0,0,10400
567,1984,Mastercard,Debit,5338290960851838,2021-12-01,118,1,1,2020-01-01,2020,29,60,1990,5,Female,8265 Mountain View Drive,43.97,-88.95,19059,38861,62080,528,1,1.59748848459896,0,0,0,0,0,0,0,0,0,0,674
568,1821,Mastercard,Debit,5034815911594023,2024-11-01,490,0,2,2020-01-01,2020,21,68,1998,9,Male,740 Burns Lane,38.27,-104.62,21394,43617,16661,803,3,0.381984088772726,0,0,0,0,0,0,0,0,0,0,18048
569,509,Mastercard,Debit,5679878136345109,2023-12-01,658,1,1,2020-01-01,2020,33,66,1986,7,Male,239 Sussex Drive,38.41,-82.43,21842,44534,107410,702,4,2.41186509183994,0,0,0,0,0,0,0,0,0,0,13218
570,832,Mastercard,Debit,5355282965831676,2020-02-01,110,1,2,2020-01-01,2020,40,67,1979,5,Female,8799 Elm Avenue,33.2,-96.65,24684,50329,76759,625,4,1.52514454886845,0,0,0,0,0,0,0,0,0,0,15741
571,1426,Mastercard,Credit,5464649664950051,2023-05-01,203,0,2,2020-01-01,2020,22,66,1997,4,Female,37 Norfolk Boulevard,40.33,-74.03,56252,114692,91575,805,2,0.798442785896139,0,0,0,0,0,0,0,0,0,0,35500
572,1426,Mastercard,Credit,5882324108899621,2020-05-01,496,1,2,2020-01-01,2020,22,66,1997,4,Female,37 Norfolk Boulevard,40.33,-74.03,56252,114692,91575,805,2,0.798442785896139,0,0,0,0,0,0,0,0,0,0,17100
573,156,Mastercard,Debit,5580797323399612,2020-05-01,602,1,1,2020-01-01,2020,36,67,1983,7,Female,2062 Fourth Street,34.08,-117.46,13739,28007,0,691,4,0,0,0,0,0,0,0,0,0,0,0,14820
574,949,Mastercard,Debit (Prepaid),5230200235683632,2020-02-01,31,1,2,2020-01-01,2020,29,71,1990,11,Female,6595 Ocean Drive,40.45,-74.48,31234,63684,96864,709,5,1.52100998680987,0,0,0,0,0,0,0,0,0,0,41
575,722,Mastercard,Debit,5364678125237327,2022-09-01,987,1,2,2020-01-01,2020,25,66,1995,1,Male,3357 Hill Lane,41.01,-75.89,16168,32966,73741,707,1,2.23688042225323,0,0,0,0,0,0,0,0,0,0,21794
576,1040,Mastercard,Debit,5888304398785419,2020-02-01,957,1,1,2020-01-01,2020,28,67,1991,10,Female,207 Washington Lane,39.86,-74.82,39269,80060,0,689,2,0,0,0,0,0,0,0,0,0,0,0,62317
577,1498,Mastercard,Debit,5467709707043932,2024-03-01,414,1,2,2020-01-01,2020,47,66,1972,7,Female,69590 Rose Drive,39.68,-74.98,24911,50790,3547,726,4,0.0698365820043316,0,0,0,0,0,0,0,0,0,0,15781
578,27,Mastercard,Credit,5098820482811220,2022-03-01,546,1,2,2020-01-01,2020,78,63,1941,8,Female,3553 Mountain View Drive,32.28,-90,22304,23821,22427,613,8,0.941480206540447,0,0,0,0,0,0,0,0,0,0,7000
579,999,Mastercard,Credit,5084890972780156,2020-02-01,704,1,2,2020-01-01,2020,19,62,2000,10,Female,2481 Hillside Street,42.26,-71.11,23691,48308,106571,703,4,2.20607352819409,0,0,0,0,0,0,0,0,0,0,11700
580,999,Mastercard,Debit,5776578098565133,2020-01-01,428,1,1,2020-01-01,2020,19,62,2000,10,Female,2481 Hillside Street,42.26,-71.11,23691,48308,106571,703,4,2.20607352819409,0,0,0,0,0,0,0,0,0,0,19286
581,999,Mastercard,Debit,5938238674613511,2023-12-01,970,1,1,2020-01-01,2020,19,62,2000,10,Female,2481 Hillside Street,42.26,-71.11,23691,48308,106571,703,4,2.20607352819409,0,0,0,0,0,0,0,0,0,0,22868
582,1436,Mastercard,Debit,5305112976234173,2022-12-01,182,1,1,2020-01-01,2020,21,55,1998,8,Female,729 Wessex Avenue,41.52,-87.42,21992,44842,54189,500,4,1.20844297756568,0,0,0,0,0,0,0,0,0,0,10427
583,1230,Mastercard,Debit (Prepaid),5644009999089881,2021-07-01,745,1,2,2020-01-01,2020,18,50,2002,1,Male,66 Birch Lane,32.3,-80.92,14305,29169,37230,754,1,1.27635503445439,0,0,0,0,0,0,0,0,0,0,68
584,1017,Mastercard,Debit,5826135241607424,2020-02-01,122,1,2,2020-01-01,2020,24,69,1995,7,Male,7043 Ocean Avenue,34.14,-119.1,14076,28703,94364,560,1,3.2876005992405,0,0,0,0,0,0,0,0,0,0,5836
585,1148,Mastercard,Debit,5796942838820076,2021-10-01,291,0,1,2020-01-01,2020,54,70,1965,4,Male,377 Lake Lane,39.95,-75.16,18007,36711,47490,687,4,1.29361771676064,0,0,0,0,0,0,0,0,0,0,14835
586,412,Mastercard,Debit,5356595125371375,2020-02-01,118,1,2,2020-01-01,2020,25,65,1994,10,Male,7091 Lexington Lane,36.07,-94.15,22964,46822,0,810,4,0,0,0,0,0,0,0,0,0,0,0,14733
587,412,Mastercard,Debit (Prepaid),5620630869634949,2024-02-01,155,1,2,2020-01-01,2020,25,65,1994,10,Male,7091 Lexington Lane,36.07,-94.15,22964,46822,0,810,4,0,0,0,0,0,0,0,0,0,0,0,60
588,567,Mastercard,Debit,5819953308753509,2024-12-01,978,1,1,2020-01-01,2020,25,69,1994,6,Male,9804 Third Street,35.74,-81.69,16445,33534,76166,761,3,2.27130673346454,0,0,0,0,0,0,0,0,0,0,6497
589,567,Mastercard,Debit (Prepaid),5461501204746611,2021-07-01,921,1,1,2020-01-01,2020,25,69,1994,6,Male,9804 Third Street,35.74,-81.69,16445,33534,76166,761,3,2.27130673346454,0,0,0,0,0,0,0,0,0,0,67
590,35,Mastercard,Debit,5521656165067355,2020-07-01,771,1,1,2020-01-01,2020,20,64,1999,6,Male,8460 Oak Lane,43.66,-70.25,23785,48495,97630,773,3,2.01319723682854,0,0,0,0,0,0,0,0,0,0,9632
591,35,Mastercard,Debit,5745960951909793,2024-01-01,921,0,2,2020-01-01,2020,20,64,1999,6,Male,8460 Oak Lane,43.66,-70.25,23785,48495,97630,773,3,2.01319723682854,0,0,0,0,0,0,0,0,0,0,32399
592,1238,Mastercard,Credit,5671490114250433,2020-01-01,534,0,3,2020-01-01,2020,31,72,1988,7,Female,95410 Pine Boulevard,38.87,-77.1,47408,96661,73401,721,2,0.759365204167141,0,0,0,0,0,0,0,0,0,0,6700
593,1502,Mastercard,Debit,5102512406568371,2023-12-01,196,1,2,2020-01-01,2020,21,67,1999,2,Male,92196 Tenth Drive,39.1,-77.55,44196,90104,85204,787,2,0.945618396519577,0,0,0,0,0,0,0,0,0,0,33833
594,522,Mastercard,Debit,5477468554443618,2022-09-01,446,1,2,2020-01-01,2020,26,65,1994,2,Female,4726 Third Street,38.46,-85.95,21313,43454,79295,774,2,1.82480324020804,0,0,0,0,0,0,0,0,0,0,21359
595,131,Mastercard,Debit,5658431484394884,2020-01-01,315,1,1,2020-01-01,2020,23,75,1996,10,Female,5883 Sixth Street,34.22,-80.68,18494,37717,60367,688,3,1.60052496221863,0,0,0,0,0,0,0,0,0,0,12427
596,131,Mastercard,Debit,5783091385721120,2020-02-01,13,1,1,2020-01-01,2020,23,75,1996,10,Female,5883 Sixth Street,34.22,-80.68,18494,37717,60367,688,3,1.60052496221863,0,0,0,0,0,0,0,0,0,0,24432
597,1652,Mastercard,Debit (Prepaid),5839969091471132,2024-12-01,684,1,1,2020-01-01,2020,51,65,1969,2,Female,733 Maple Drive,38.95,-92.32,20966,42749,53471,728,4,1.25081288451192,0,0,0,0,0,0,0,0,0,0,78
598,1119,Mastercard,Credit,5775614858102647,2020-01-01,32,1,2,2020-01-01,2020,23,63,1996,11,Female,994 Second Lane,38.83,-76.92,23340,47589,114020,763,4,2.39593183298661,0,0,0,0,0,0,0,0,0,0,11500
599,1830,Mastercard,Debit (Prepaid),5932488176672897,2020-02-01,164,1,1,2020-01-01,2020,56,75,1963,9,Male,1184 Essex Lane,35.05,-83.19,15899,32418,84507,758,4,2.60679252267259,0,0,0,0,0,0,0,0,0,0,58
600,453,Mastercard,Debit,5881679887889712,2020-01-01,806,0,1,2020-01-01,2020,26,67,1994,2,Female,682 Martin Luther King Avenue,32.79,-96.76,63159,128775,232506,655,1,1.80552125800815,0,0,0,0,0,0,0,0,0,0,23996
601,1462,Mastercard,Debit (Prepaid),5023362294953907,2020-08-01,641,1,2,2020-01-01,2020,30,63,1989,7,Female,4788 Jefferson Boulevard,44.1,-122.8,18446,37610,64933,586,1,1.72648231853231,0,0,0,0,0,0,0,0,0,0,44
602,1848,Mastercard,Credit,5024975183096428,2021-04-01,542,1,1,2020-01-01,2020,31,66,1988,11,Female,4947 Sussex Boulevard,40.1,-74.93,24817,50599,83732,791,2,1.65481531255558,0,0,0,0,0,0,0,0,0,0,12700
603,1444,Mastercard,Debit,5621630163698126,2020-02-01,106,0,1,2020-01-01,2020,64,67,1955,10,Male,8999 Washington Drive,40.63,-73.63,32805,66885,144703,698,7,2.16345966958212,0,0,0,0,0,0,0,0,0,0,21611
604,962,Mastercard,Credit,5195862758999591,2021-12-01,426,1,2,2020-01-01,2020,28,69,1992,1,Male,564 Catherine Lane,44.52,-87.98,16801,34262,60506,846,2,1.76597980269687,0,0,0,0,0,0,0,0,0,0,13300
605,161,Mastercard,Debit,5734847771716584,2020-07-01,423,1,1,2020-01-01,2020,31,70,1988,11,Male,237 Hill Lane,31.56,-97.18,11512,23469,22976,731,3,0.978993565980655,0,0,0,0,0,0,0,0,0,0,11163
606,867,Mastercard,Debit,5149907991090612,2021-09-01,275,1,1,2020-01-01,2020,26,71,1993,9,Male,381 Sussex Avenue,31.07,-97.61,19032,38805,54466,614,2,1.40358201262724,0,0,0,0,0,0,0,0,0,0,10196
607,740,Mastercard,Debit,5514582408709018,2021-04-01,117,1,1,2020-01-01,2020,30,62,1989,8,Female,9104 Second Avenue,29.76,-95.38,15862,32343,39656,683,3,1.22610765853508,0,0,0,0,0,0,0,0,0,0,8661
608,1210,Mastercard,Debit,5263958724423367,2020-01-01,206,1,2,2020-01-01,2020,32,65,1987,11,Male,6415 Sussex Lane,41,-76.85,16935,34531,60156,703,4,1.74208682053807,0,0,0,0,0,0,0,0,0,0,6824
609,1295,Mastercard,Debit (Prepaid),5503241746944920,2020-02-01,950,1,1,2020-01-01,2020,70,70,1950,2,Female,888 Lincoln Street,46.78,-92.11,17474,27772,14408,788,4,0.518795909549186,0,0,0,0,0,0,0,0,0,0,72
610,424,Mastercard,Debit,5000442144363524,2022-06-01,674,1,2,2020-01-01,2020,24,69,1995,4,Female,4020 Littlewood Street,40.29,-79.99,25037,51045,127864,772,2,2.50492702517387,0,0,0,0,0,0,0,0,0,0,38
611,134,Mastercard,Debit,5633930742392356,2020-02-01,560,1,1,2020-01-01,2020,43,67,1976,12,Male,924 First Drive,31.84,-106.43,24608,50174,145300,643,4,2.8959221907761,0,0,0,0,0,0,0,0,0,0,27290
612,1343,Mastercard,Debit,5197164080750347,2022-12-01,636,0,2,2020-01-01,2020,22,62,1997,7,Female,777 Valley Stream Lane,41.83,-87.68,11951,24369,37437,575,4,1.53625507817309,0,0,0,0,0,0,0,0,0,0,12738
613,1930,Mastercard,Debit (Prepaid),5974769461650566,2023-05-01,718,1,1,2020-01-01,2020,26,68,1993,10,Male,55 Madison Drive,33.2,-97.75,21810,44470,66413,721,3,1.49343377557904,0,0,0,0,0,0,0,0,0,0,73
614,1930,Mastercard,Credit,5298746204483252,2022-10-01,840,1,1,2020-01-01,2020,26,68,1993,10,Male,55 Madison Drive,33.2,-97.75,21810,44470,66413,721,3,1.49343377557904,0,0,0,0,0,0,0,0,0,0,15700
615,1335,Mastercard,Debit (Prepaid),5893866156194799,2024-07-01,421,1,1,2020-01-01,2020,51,66,1968,10,Female,29693 Bayview Drive,33.56,-117.63,47991,97845,255288,836,4,2.60910623946037,0,0,0,0,0,0,0,0,0,0,115
616,1125,Mastercard,Debit,5534546903363095,2022-12-01,833,1,1,2020-01-01,2020,25,71,1994,8,Male,99791 12th Boulevard,30.51,-97.67,31839,64917,102747,689,4,1.58274411941402,0,0,0,0,0,0,0,0,0,0,41040
617,1952,Mastercard,Debit,5134582028672733,2022-10-01,955,1,3,2020-01-01,2020,26,54,1993,7,Female,541 Federal Avenue,27.75,-82.64,18100,36909,102869,821,1,2.78709799777832,0,0,0,0,0,0,0,0,0,0,13831
618,1635,Mastercard,Debit,5604394692366741,2024-06-01,406,1,2,2020-01-01,2020,54,58,1965,3,Male,90 Sussex Drive,40.68,-73.78,20760,42332,75213,616,6,1.77674099971653,0,0,0,0,0,0,0,0,0,0,13523
619,969,Mastercard,Debit,5935282226409440,2020-11-01,222,1,1,2020-01-01,2020,24,70,1996,2,Female,18360 Valley Avenue,33.81,-117.79,28884,58893,113715,666,3,1.93087463705364,0,0,0,0,0,0,0,0,0,0,19578
620,508,Mastercard,Debit (Prepaid),5058598107512732,2020-07-01,451,1,2,2020-01-01,2020,24,69,1995,7,Male,3221 Tenth Lane,39.75,-75.09,31547,64319,0,757,3,0,0,0,0,0,0,0,0,0,0,0,98
621,9,Mastercard,Debit,5172118224009293,2024-01-01,934,1,1,2020-01-01,2020,29,60,1990,12,Male,22 Mill Drive,32.63,-117.05,20102,40988,89801,540,3,2.1909095344979,0,0,0,0,0,0,0,0,0,0,14670
622,1892,Mastercard,Debit (Prepaid),5119564246293765,2023-06-01,883,1,2,2020-01-01,2020,22,62,1997,7,Male,449 Washington Street,35.01,-97.33,15966,32557,60053,637,2,1.84454955923457,0,0,0,0,0,0,0,0,0,0,31
623,1672,Mastercard,Debit,5837070772426672,2020-12-01,507,1,1,2020-01-01,2020,28,70,1991,9,Male,919 Washington Drive,41.45,-81.92,36610,74644,204251,792,3,2.73633513745244,0,0,0,0,0,0,0,0,0,0,3313
624,426,Mastercard,Debit,5718188955977060,2021-02-01,385,1,3,2020-01-01,2020,26,65,1993,4,Female,8709 Fifth Street,42.9,-85.82,20773,42348,6204,754,4,0.146500425049589,0,0,0,0,0,0,0,0,0,0,5618
625,342,Mastercard,Debit,5550802323458257,2022-09-01,862,1,1,2020-01-01,2020,18,68,2001,6,Male,3033 Maple Lane,38.94,-77.19,62840,128123,135808,699,1,1.05998142410028,0,0,0,0,0,0,0,0,0,0,61407
626,272,Mastercard,Debit (Prepaid),5808136548740017,2023-07-01,131,1,1,2020-01-01,2020,30,67,1989,8,Female,387 Plum Avenue,39.79,-75.14,26193,53407,125586,767,3,2.35148950512105,0,0,0,0,0,0,0,0,0,0,100
627,521,Mastercard,Debit,5351705189279027,2021-12-01,895,1,2,2020-01-01,2020,21,70,1998,9,Female,1241 11th Boulevard,34.06,-118.08,16101,32829,44141,652,1,1.34457339547351,0,0,0,0,0,0,0,0,0,0,1680
628,1381,Mastercard,Debit,5063833404835994,2024-12-01,954,1,1,2020-01-01,2020,79,68,1940,10,Male,1699 West Lane,41.69,-81.33,24878,29517,2470,690,4,0.0836805908459532,0,0,0,0,0,0,0,0,0,0,16769
629,239,Mastercard,Debit (Prepaid),5675120465436915,2021-03-01,779,1,2,2020-01-01,2020,26,68,1993,3,Male,2519 Park Boulevard,44.88,-94.37,20699,42201,138469,682,5,3.28117817113339,0,0,0,0,0,0,0,0,0,0,55
630,239,Mastercard,Debit,5595112515226586,2020-02-01,994,1,2,2020-01-01,2020,26,68,1993,3,Male,2519 Park Boulevard,44.88,-94.37,20699,42201,138469,682,5,3.28117817113339,0,0,0,0,0,0,0,0,0,0,9279
631,1205,Mastercard,Credit,5318920143610643,2021-03-01,389,1,2,2020-01-01,2020,22,69,1997,8,Male,152 Sixth Avenue,32.32,-95.3,27948,56984,128684,680,5,2.2582479292433,0,0,0,0,0,0,0,0,0,0,7800
632,1190,Mastercard,Credit,5116834896067442,2020-02-01,635,1,2,2020-01-01,2020,49,65,1970,8,Female,4480 Essex Drive,33,-80.17,21769,44383,42369,707,7,0.954622265281752,0,0,0,0,0,0,0,0,0,0,9900
633,594,Mastercard,Credit,5717740258290130,2022-09-01,312,1,1,2020-01-01,2020,29,70,1990,12,Male,7109 Rose Street,35.88,-80.07,16642,33933,5329,698,6,0.157044764683347,0,0,0,0,0,0,0,0,0,0,7700
634,923,Mastercard,Debit,5545102087160727,2020-02-01,128,1,1,2020-01-01,2020,18,70,2002,1,Female,38 Fifth Street,42.68,-82.73,23297,47501,81625,735,2,1.71838487610787,0,0,0,0,0,0,0,0,0,0,22234
635,293,Mastercard,Debit,5253561686917610,2023-06-01,467,1,1,2020-01-01,2020,32,63,1987,8,Female,58221 Main Drive,35.22,-97.34,20640,42084,57760,661,5,1.37249310902006,0,0,0,0,0,0,0,0,0,0,12899
636,501,Mastercard,Credit,5119325503441474,2022-01-01,925,1,1,2020-01-01,2020,24,65,1995,8,Male,952 Plum Avenue,30.68,-88.04,17267,35212,56286,765,2,1.59848915142565,0,0,0,0,0,0,0,0,0,0,9400
637,796,Mastercard,Debit,5680156886098555,2020-02-01,437,1,2,2020-01-01,2020,25,70,1994,5,Female,8199 Norfolk Avenue,39.42,-76.29,21177,43178,74257,746,3,1.71978785492612,0,0,0,0,0,0,0,0,0,0,12695
638,796,Mastercard,Debit,5423464464264600,2022-11-01,264,0,1,2020-01-01,2020,25,70,1994,5,Female,8199 Norfolk Avenue,39.42,-76.29,21177,43178,74257,746,3,1.71978785492612,0,0,0,0,0,0,0,0,0,0,18800
639,418,Mastercard,Debit,5424759091285905,2024-09-01,971,1,2,2020-01-01,2020,29,66,1990,7,Male,7333 George Street,33.56,-112.57,25449,51891,83166,693,4,1.60270567150373,0,0,0,0,0,0,0,0,0,0,9082
640,960,Mastercard,Debit,5863465955533497,2023-10-01,577,1,2,2020-01-01,2020,29,66,1990,8,Male,506 Washington Lane,33.83,-117.85,26180,53376,60953,750,3,1.14195518585132,0,0,0,0,0,0,0,0,0,0,24200
641,761,Mastercard,Debit,5269665726380864,2020-04-01,980,1,1,2020-01-01,2020,18,69,2001,3,Female,94 Lafayette Avenue,21.45,-158.01,27576,56222,63846,726,4,1.13560527907225,0,0,0,0,0,0,0,0,0,0,17500
642,399,Mastercard,Debit,5104427511153647,2021-09-01,720,1,1,2020-01-01,2020,37,68,1982,5,Female,365 Ocean Lane,42.35,-71.85,31514,64252,92973,802,2,1.44700554068356,0,0,0,0,0,0,0,0,0,0,25693
643,1763,Mastercard,Debit,5773517601936211,2020-02-01,656,1,2,2020-01-01,2020,49,66,1970,6,Male,6593 North Avenue,44.96,-93.26,18660,38039,27179,717,3,0.714503535844791,0,0,0,0,0,0,0,0,0,0,12068
644,717,Mastercard,Debit,5903210987711411,2024-10-01,288,1,2,2020-01-01,2020,23,65,1996,8,Female,361 Fourth Street,28.04,-81.96,26325,53675,82373,659,5,1.5346623195156,0,0,0,0,0,0,0,0,0,0,10039
645,717,Mastercard,Debit,5408447393977144,2020-02-01,466,1,2,2020-01-01,2020,23,65,1996,8,Female,361 Fourth Street,28.04,-81.96,26325,53675,82373,659,5,1.5346623195156,0,0,0,0,0,0,0,0,0,0,22043
646,117,Mastercard,Debit (Prepaid),5858496467111392,2023-09-01,491,0,1,2020-01-01,2020,20,71,2000,1,Male,58 Bayview Street,36.24,-90.04,14824,30229,43239,595,3,1.43038142181349,0,0,0,0,0,0,0,0,0,0,45
647,117,Mastercard,Debit,5207888548617783,2020-01-01,537,1,2,2020-01-01,2020,20,71,2000,1,Male,58 Bayview Street,36.24,-90.04,14824,30229,43239,595,3,1.43038142181349,0,0,0,0,0,0,0,0,0,0,14759
648,389,Mastercard,Debit,5520710322024815,2023-12-01,197,1,1,2020-01-01,2020,27,67,1992,7,Male,9517 Ninth Street,44.53,-73.15,26033,53082,106945,689,3,2.01471308541502,0,0,0,0,0,0,0,0,0,0,22218
649,1829,Mastercard,Credit,5693261287915412,2020-02-01,823,1,1,2020-01-01,2020,25,68,1995,2,Male,4920 Valley Stream Drive,33.34,-84.1,21682,44204,59310,710,3,1.34173377974844,0,0,0,0,0,0,0,0,0,0,10700
650,1392,Mastercard,Debit,5409055666511641,2021-03-01,923,0,2,2020-01-01,2020,24,61,1995,5,Male,5653 North Drive,33.62,-112.05,26023,53061,84073,743,3,1.58445939578975,0,0,0,0,0,0,0,0,0,0,12014
651,1392,Mastercard,Credit,5550873515782737,2022-07-01,556,1,2,2020-01-01,2020,24,61,1995,5,Male,5653 North Drive,33.62,-112.05,26023,53061,84073,743,3,1.58445939578975,0,0,0,0,0,0,0,0,0,0,10100
652,1112,Mastercard,Debit,5912994287217501,2020-06-01,291,1,1,2020-01-01,2020,34,66,1985,11,Female,5411 Madison Avenue,31.09,-97.71,14665,29897,27736,760,6,0.927718500183965,0,0,0,0,0,0,0,0,0,0,10896
653,1112,Mastercard,Debit,5626395550412597,2023-04-01,678,1,1,2020-01-01,2020,34,66,1985,11,Female,5411 Madison Avenue,31.09,-97.71,14665,29897,27736,760,6,0.927718500183965,0,0,0,0,0,0,0,0,0,0,3526
654,966,Mastercard,Debit,5612228528720084,2022-10-01,458,1,2,2020-01-01,2020,26,69,1993,4,Female,445 Fourth Lane,26.35,-98.11,11763,23987,39071,630,1,1.62884062200359,0,0,0,0,0,0,0,0,0,0,1077
655,107,Mastercard,Debit (Prepaid),5738671537483072,2021-09-01,427,1,1,2020-01-01,2020,50,70,1970,1,Male,1504 Lincoln Drive,34.29,-94.33,13123,26758,41064,734,5,1.53464384483145,0,0,0,0,0,0,0,0,0,0,98
656,1363,Mastercard,Credit,5607389851323321,2023-04-01,557,1,1,2020-01-01,2020,18,66,2002,2,Male,62715 Sixth Avenue,42.72,-78.83,24121,49185,92484,690,2,1.88032936870997,0,0,0,0,0,0,0,0,0,0,11200
657,10,Mastercard,Debit,5686764662723286,2022-03-01,113,1,1,2020-01-01,2020,30,66,1990,2,Male,835 George Drive,25.77,-80.2,28871,58865,94134,727,2,1.59915059882783,0,0,0,0,0,0,0,0,0,0,24602
658,935,Mastercard,Debit,5743528973419482,2020-11-01,702,1,1,2020-01-01,2020,18,71,2002,1,Female,197 George Drive,31.5,-82.85,15701,32014,61420,728,3,1.91853564065721,0,0,0,0,0,0,0,0,0,0,15527
659,37,Mastercard,Debit,5503299875661525,2020-02-01,924,1,1,2020-01-01,2020,41,60,1978,7,Female,533 Sussex Drive,43.31,-76.57,17013,34690,48954,683,4,1.41118477947535,0,0,0,0,0,0,0,0,0,0,20587
660,1140,Mastercard,Debit,5911201546356823,2020-11-01,172,1,1,2020-01-01,2020,44,65,1975,7,Male,591 South Avenue,38.96,-95.25,27149,55351,152645,703,6,2.7577640873697,0,0,0,0,0,0,0,0,0,0,26275
661,500,Mastercard,Debit,5444994064603121,2021-01-01,632,1,2,2020-01-01,2020,21,67,1998,4,Female,4497 Summit Boulevard,36.5,-80.61,15286,31167,29342,749,3,0.941444476529663,0,0,0,0,0,0,0,0,0,0,14679
662,1808,Mastercard,Credit,5855208922240897,2022-11-01,32,0,2,2020-01-01,2020,31,69,1988,8,Female,1415 Sixth Street,32.02,-102.1,17329,35331,55566,697,4,1.57272650080666,0,0,0,0,0,0,0,0,0,0,10200
663,1132,Mastercard,Credit,5988513060276966,2020-11-01,754,1,2,2020-01-01,2020,18,69,2002,2,Female,2668 Lafayette Avenue,28.4,-80.6,20392,41579,50190,694,2,1.20709973784843,0,0,0,0,0,0,0,0,0,0,9700
664,1025,Mastercard,Credit,5098793947794736,2020-07-01,488,1,2,2020-01-01,2020,19,62,2000,10,Male,122 11th Drive,34.05,-79.75,16393,33426,51699,664,4,1.54667025668641,0,0,0,0,0,0,0,0,0,0,7800
665,344,Mastercard,Debit,5943892255232378,2022-06-01,355,1,2,2020-01-01,2020,18,63,2002,1,Male,7193 George Boulevard,34.22,-118.59,24074,49084,106863,577,3,2.17714530193138,0,0,0,0,0,0,0,0,0,0,7283
666,344,Mastercard,Debit,5966316752263922,2021-01-01,442,1,1,2020-01-01,2020,18,63,2002,1,Male,7193 George Boulevard,34.22,-118.59,24074,49084,106863,577,3,2.17714530193138,0,0,0,0,0,0,0,0,0,0,23750
667,1118,Mastercard,Credit,5416417426288753,2020-02-01,460,1,1,2020-01-01,2020,25,70,1994,8,Female,166 Littlewood Lane,34.06,-118.35,40761,83104,222502,714,5,2.67739218328841,0,0,0,0,0,0,0,0,0,0,21100
668,337,Mastercard,Debit (Prepaid),5540235248298505,2024-01-01,40,1,2,2020-01-01,2020,20,74,1999,9,Male,2539 Hill Street,41.69,-71.51,22701,46284,46220,850,1,0.998617232737015,0,0,0,0,0,0,0,0,0,0,86
669,1923,Mastercard,Credit,5132540732340008,2022-05-01,14,0,1,2020-01-01,2020,42,67,1977,8,Male,9387 Lincoln Boulevard,37.02,-93.47,17222,35119,57463,850,3,1.63623679489735,0,0,0,0,0,0,0,0,0,0,7900
670,1633,Mastercard,Debit,5773754472145445,2024-08-01,145,1,2,2020-01-01,2020,36,65,1984,1,Male,4172 Federal Drive,33.38,-111.87,21053,42927,132343,687,4,3.08297807906446,0,0,0,0,0,0,0,0,0,0,21982
671,1593,Mastercard,Debit,5271720303804197,2021-05-01,709,1,1,2020-01-01,2020,24,69,1995,12,Male,652 Maple Street,39.77,-84.19,18208,37122,58984,753,4,1.58892301061365,0,0,0,0,0,0,0,0,0,0,20278
